"No","Time1","Pressure1","","No","Time2","Pressure2"
"2370","3/20/2024 9:56","51.004","","2370","3/20/2024 11:59","6.499"
"2371","3/20/2024 9:56","51.002","","2371","3/20/2024 11:59","6.5"
"2372","3/20/2024 9:56","51.001","","2372","3/20/2024 11:59","6.498"
"2373","3/20/2024 9:56","51.002","","2373","3/20/2024 11:59","6.498"
"2374","3/20/2024 9:56","51.003","","2374","3/20/2024 11:59","6.5"
"2375","3/20/2024 9:56","50.999","","2375","3/20/2024 11:59","6.503"
"2376","3/20/2024 9:56","51.002","","2376","3/20/2024 11:59","6.501"
"2377","3/20/2024 9:56","51.002","","2377","3/20/2024 11:59","6.503"
"2378","3/20/2024 9:56","51.004","","2378","3/20/2024 11:59","6.5"
"2379","3/20/2024 9:56","51.005","","2379","3/20/2024 11:59","6.5"
"2380","3/20/2024 9:56","50.999","","2380","3/20/2024 11:59","6.5"
"2381","3/20/2024 9:56","50.996","","2381","3/20/2024 11:59","6.498"
"2382","3/20/2024 9:56","50.997","","2382","3/20/2024 11:59","6.498"
"2383","3/20/2024 9:56","50.998","","2383","3/20/2024 11:59","6.499"
"2384","3/20/2024 9:56","50.998","","2384","3/20/2024 11:59","6.498"
"2385","3/20/2024 9:56","51","","2385","3/20/2024 11:59","6.495"
"2386","3/20/2024 9:56","50.998","","2386","3/20/2024 11:59","6.497"
"2387","3/20/2024 9:56","51","","2387","3/20/2024 11:59","6.497"
"2388","3/20/2024 9:56","50.998","","2388","3/20/2024 11:59","6.496"
"2389","3/20/2024 9:56","50.998","","2389","3/20/2024 11:59","6.499"
"2390","3/20/2024 9:56","51","","2390","3/20/2024 11:59","6.498"
"2391","3/20/2024 9:56","51.002","","2391","3/20/2024 11:59","6.497"
"2392","3/20/2024 9:56","51.002","","2392","3/20/2024 11:59","6.497"
"2393","3/20/2024 9:56","51.002","","2393","3/20/2024 11:59","6.498"
"2394","3/20/2024 9:56","51","","2394","3/20/2024 11:59","6.496"
"2395","3/20/2024 9:56","51","","2395","3/20/2024 11:59","6.497"
"2396","3/20/2024 9:56","50.999","","2396","3/20/2024 11:59","6.503"
"2397","3/20/2024 9:56","50.997","","2397","3/20/2024 11:59","6.5"
"2398","3/20/2024 9:56","50.998","","2398","3/20/2024 11:59","6.494"
"2399","3/20/2024 9:56","50.999","","2399","3/20/2024 11:59","6.497"
"2400","3/20/2024 9:56","50.999","","2400","3/20/2024 11:59","6.498"
"2401","3/20/2024 9:56","51","","2401","3/20/2024 11:59","6.499"
"2402","3/20/2024 9:56","50.996","","2402","3/20/2024 11:59","6.497"
"2403","3/20/2024 9:56","50.997","","2403","3/20/2024 11:59","6.498"
"2404","3/20/2024 9:56","50.995","","2404","3/20/2024 11:59","6.499"
"2405","3/20/2024 9:57","50.997","","2405","3/20/2024 11:59","6.496"
"2406","3/20/2024 9:57","50.999","","2406","3/20/2024 11:59","6.498"
"2407","3/20/2024 9:57","50.998","","2407","3/20/2024 11:59","6.497"
"2408","3/20/2024 9:57","50.997","","2408","3/20/2024 11:59","6.496"
"2409","3/20/2024 9:57","50.999","","2409","3/20/2024 11:59","6.497"
"2410","3/20/2024 9:57","50.998","","2410","3/20/2024 11:59","6.498"
"2411","3/20/2024 9:57","50.996","","2411","3/20/2024 11:59","6.499"
"2412","3/20/2024 9:57","50.996","","2412","3/20/2024 11:59","6.497"
"2413","3/20/2024 9:57","50.998","","2413","3/20/2024 11:59","6.496"
"2414","3/20/2024 9:57","50.997","","2414","3/20/2024 11:59","6.497"
"2415","3/20/2024 9:57","50.995","","2415","3/20/2024 11:59","6.495"
"2416","3/20/2024 9:57","50.995","","2416","3/20/2024 11:59","6.493"
"2417","3/20/2024 9:57","50.993","","2417","3/20/2024 11:59","6.495"
"2418","3/20/2024 9:57","50.99","","2418","3/20/2024 11:59","6.493"
"2419","3/20/2024 9:57","50.994","","2419","3/20/2024 11:59","6.497"
"2420","3/20/2024 9:57","50.993","","2420","3/20/2024 11:59","6.495"
"2421","3/20/2024 9:57","50.996","","2421","3/20/2024 11:59","6.498"
"2422","3/20/2024 9:57","50.998","","2422","3/20/2024 11:59","6.498"
"2423","3/20/2024 9:57","50.998","","2423","3/20/2024 11:59","6.5"
"2424","3/20/2024 9:57","50.997","","2424","3/20/2024 11:59","6.496"
"2425","3/20/2024 9:57","50.996","","2425","3/20/2024 11:59","6.495"
"2426","3/20/2024 9:57","50.997","","2426","3/20/2024 11:59","6.496"
"2427","3/20/2024 9:57","50.995","","2427","3/20/2024 11:59","6.498"
"2428","3/20/2024 9:57","50.994","","2428","3/20/2024 12:00","6.493"
"2429","3/20/2024 9:57","50.997","","2429","3/20/2024 12:00","6.493"
"2430","3/20/2024 9:57","50.996","","2430","3/20/2024 12:00","6.491"
"2431","3/20/2024 9:57","50.995","","2431","3/20/2024 12:00","6.491"
"2432","3/20/2024 9:57","50.994","","2432","3/20/2024 12:00","6.493"
"2433","3/20/2024 9:57","50.995","","2433","3/20/2024 12:00","6.495"
"2434","3/20/2024 9:57","50.993","","2434","3/20/2024 12:00","6.496"
"2435","3/20/2024 9:57","50.991","","2435","3/20/2024 12:00","6.494"
"2436","3/20/2024 9:57","50.993","","2436","3/20/2024 12:00","6.495"
"2437","3/20/2024 9:57","50.993","","2437","3/20/2024 12:00","6.495"
"2438","3/20/2024 9:57","50.991","","2438","3/20/2024 12:00","6.496"
"2439","3/20/2024 9:57","50.991","","2439","3/20/2024 12:00","6.496"
"2440","3/20/2024 9:57","50.992","","2440","3/20/2024 12:00","6.496"
"2441","3/20/2024 9:57","50.991","","2441","3/20/2024 12:00","6.496"
"2442","3/20/2024 9:57","50.993","","2442","3/20/2024 12:00","6.497"
"2443","3/20/2024 9:57","50.994","","2443","3/20/2024 12:00","6.498"
"2444","3/20/2024 9:57","50.995","","2444","3/20/2024 12:00","6.499"
"2445","3/20/2024 9:57","50.996","","2445","3/20/2024 12:00","6.497"
"2446","3/20/2024 9:57","50.995","","2446","3/20/2024 12:00","6.492"
"2447","3/20/2024 9:57","50.99","","2447","3/20/2024 12:00","6.492"
"2448","3/20/2024 9:57","50.99","","2448","3/20/2024 12:00","6.494"
"2449","3/20/2024 9:57","50.991","","2449","3/20/2024 12:00","6.492"
"2450","3/20/2024 9:57","50.994","","2450","3/20/2024 12:00","6.495"
"2451","3/20/2024 9:57","50.991","","2451","3/20/2024 12:00","6.493"
"2452","3/20/2024 9:57","50.988","","2452","3/20/2024 12:00","6.491"
"2453","3/20/2024 9:57","50.988","","2453","3/20/2024 12:00","6.494"
"2454","3/20/2024 9:57","50.99","","2454","3/20/2024 12:00","6.494"
"2455","3/20/2024 9:57","50.989","","2455","3/20/2024 12:00","6.494"
"2456","3/20/2024 9:57","50.993","","2456","3/20/2024 12:00","6.492"
"2457","3/20/2024 9:57","50.991","","2457","3/20/2024 12:00","6.493"
"2458","3/20/2024 9:57","50.993","","2458","3/20/2024 12:00","6.492"
"2459","3/20/2024 9:57","50.992","","2459","3/20/2024 12:00","6.492"
"2460","3/20/2024 9:57","50.992","","2460","3/20/2024 12:00","6.491"
"2461","3/20/2024 9:57","50.991","","2461","3/20/2024 12:00","6.491"
"2462","3/20/2024 9:57","50.99","","2462","3/20/2024 12:00","6.494"
"2463","3/20/2024 9:57","50.994","","2463","3/20/2024 12:00","6.489"
"2464","3/20/2024 9:57","50.995","","2464","3/20/2024 12:00","6.491"
"2465","3/20/2024 9:58","50.993","","2465","3/20/2024 12:00","6.493"
"2466","3/20/2024 9:58","50.994","","2466","3/20/2024 12:00","6.49"
"2467","3/20/2024 9:58","50.996","","2467","3/20/2024 12:00","6.49"
"2468","3/20/2024 9:58","50.995","","2468","3/20/2024 12:00","6.49"
"2469","3/20/2024 9:58","50.992","","2469","3/20/2024 12:00","6.489"
"2470","3/20/2024 9:58","50.993","","2470","3/20/2024 12:00","6.492"
"2471","3/20/2024 9:58","50.995","","2471","3/20/2024 12:00","6.491"
"2472","3/20/2024 9:58","50.994","","2472","3/20/2024 12:00","6.488"
"2473","3/20/2024 9:58","50.994","","2473","3/20/2024 12:00","6.488"
"2474","3/20/2024 9:58","50.991","","2474","3/20/2024 12:00","6.491"
"2475","3/20/2024 9:58","50.991","","2475","3/20/2024 12:00","6.491"
"2476","3/20/2024 9:58","50.99","","2476","3/20/2024 12:00","6.493"
"2477","3/20/2024 9:58","50.991","","2477","3/20/2024 12:00","6.492"
"2478","3/20/2024 9:58","50.992","","2478","3/20/2024 12:00","6.491"
"2479","3/20/2024 9:58","50.993","","2479","3/20/2024 12:00","6.494"
"2480","3/20/2024 9:58","50.993","","2480","3/20/2024 12:00","6.494"
"2481","3/20/2024 9:58","50.991","","2481","3/20/2024 12:00","6.491"
"2482","3/20/2024 9:58","50.989","","2482","3/20/2024 12:00","6.493"
"2483","3/20/2024 9:58","50.991","","2483","3/20/2024 12:00","6.488"
"2484","3/20/2024 9:58","50.991","","2484","3/20/2024 12:00","6.49"
"2485","3/20/2024 9:58","50.988","","2485","3/20/2024 12:00","6.491"
"2486","3/20/2024 9:58","50.989","","2486","3/20/2024 12:00","6.492"
"2487","3/20/2024 9:58","50.988","","2487","3/20/2024 12:00","6.488"
"2488","3/20/2024 9:58","50.985","","2488","3/20/2024 12:01","6.492"
"2489","3/20/2024 9:58","50.989","","2489","3/20/2024 12:01","6.488"
"2490","3/20/2024 9:58","50.99","","2490","3/20/2024 12:01","6.485"
"2491","3/20/2024 9:58","50.988","","2491","3/20/2024 12:01","6.489"
"2492","3/20/2024 9:58","50.988","","2492","3/20/2024 12:01","6.484"
"2493","3/20/2024 9:58","50.988","","2493","3/20/2024 12:01","6.488"
"2494","3/20/2024 9:58","50.986","","2494","3/20/2024 12:01","6.488"
"2495","3/20/2024 9:58","50.986","","2495","3/20/2024 12:01","6.487"
"2496","3/20/2024 9:58","50.988","","2496","3/20/2024 12:01","6.49"
"2497","3/20/2024 9:58","50.99","","2497","3/20/2024 12:01","6.488"
"2498","3/20/2024 9:58","50.989","","2498","3/20/2024 12:01","6.488"
"2499","3/20/2024 9:58","50.993","","2499","3/20/2024 12:01","6.485"
"2500","3/20/2024 9:58","50.993","","2500","3/20/2024 12:01","6.486"
"2501","3/20/2024 9:58","50.993","","2501","3/20/2024 12:01","6.486"
"2502","3/20/2024 9:58","50.993","","2502","3/20/2024 12:01","6.488"
"2503","3/20/2024 9:58","50.994","","2503","3/20/2024 12:01","6.488"
"2504","3/20/2024 9:58","50.994","","2504","3/20/2024 12:01","6.486"
"2505","3/20/2024 9:58","50.995","","2505","3/20/2024 12:01","6.487"
"2506","3/20/2024 9:58","50.992","","2506","3/20/2024 12:01","6.487"
"2507","3/20/2024 9:58","50.992","","2507","3/20/2024 12:01","6.489"
"2508","3/20/2024 9:58","50.996","","2508","3/20/2024 12:01","6.487"
"2509","3/20/2024 9:58","50.992","","2509","3/20/2024 12:01","6.49"
"2510","3/20/2024 9:58","50.995","","2510","3/20/2024 12:01","6.49"
"2511","3/20/2024 9:58","50.996","","2511","3/20/2024 12:01","6.491"
"2512","3/20/2024 9:58","50.993","","2512","3/20/2024 12:01","6.49"
"2513","3/20/2024 9:58","50.994","","2513","3/20/2024 12:01","6.489"
"2514","3/20/2024 9:58","50.99","","2514","3/20/2024 12:01","6.488"
"2515","3/20/2024 9:58","50.992","","2515","3/20/2024 12:01","6.488"
"2516","3/20/2024 9:58","50.992","","2516","3/20/2024 12:01","6.488"
"2517","3/20/2024 9:58","50.992","","2517","3/20/2024 12:01","6.49"
"2518","3/20/2024 9:58","50.988","","2518","3/20/2024 12:01","6.488"
"2519","3/20/2024 9:58","50.988","","2519","3/20/2024 12:01","6.489"
"2520","3/20/2024 9:58","50.99","","2520","3/20/2024 12:01","6.489"
"2521","3/20/2024 9:58","50.992","","2521","3/20/2024 12:01","6.486"
"2522","3/20/2024 9:58","50.993","","2522","3/20/2024 12:01","6.487"
"2523","3/20/2024 9:58","50.991","","2523","3/20/2024 12:01","6.491"
"2524","3/20/2024 9:59","50.99","","2524","3/20/2024 12:01","6.486"
"2525","3/20/2024 9:59","50.993","","2525","3/20/2024 12:01","6.488"
"2526","3/20/2024 9:59","50.993","","2526","3/20/2024 12:01","6.485"
"2527","3/20/2024 9:59","50.99","","2527","3/20/2024 12:01","6.488"
"2528","3/20/2024 9:59","50.992","","2528","3/20/2024 12:01","6.488"
"2529","3/20/2024 9:59","50.991","","2529","3/20/2024 12:01","6.487"
"2530","3/20/2024 9:59","50.991","","2530","3/20/2024 12:01","6.488"
"2531","3/20/2024 9:59","50.992","","2531","3/20/2024 12:01","6.488"
"2532","3/20/2024 9:59","50.991","","2532","3/20/2024 12:01","6.49"
"2533","3/20/2024 9:59","50.993","","2533","3/20/2024 12:01","6.489"
"2534","3/20/2024 9:59","50.995","","2534","3/20/2024 12:01","6.487"
"2535","3/20/2024 9:59","50.992","","2535","3/20/2024 12:01","6.487"
"2536","3/20/2024 9:59","50.991","","2536","3/20/2024 12:01","6.484"
"2537","3/20/2024 9:59","50.99","","2537","3/20/2024 12:01","6.487"
"2538","3/20/2024 9:59","50.992","","2538","3/20/2024 12:01","6.486"
"2539","3/20/2024 9:59","50.991","","2539","3/20/2024 12:01","6.487"
"2540","3/20/2024 9:59","50.994","","2540","3/20/2024 12:01","6.485"
"2541","3/20/2024 9:59","50.995","","2541","3/20/2024 12:01","6.486"
"2542","3/20/2024 9:59","50.995","","2542","3/20/2024 12:01","6.487"
"2543","3/20/2024 9:59","50.992","","2543","3/20/2024 12:01","6.487"
"2544","3/20/2024 9:59","50.994","","2544","3/20/2024 12:01","6.489"
"2545","3/20/2024 9:59","50.992","","2545","3/20/2024 12:01","6.489"
"2546","3/20/2024 9:59","50.992","","2546","3/20/2024 12:01","6.487"
"2547","3/20/2024 9:59","50.992","","2547","3/20/2024 12:02","6.489"
"2548","3/20/2024 9:59","50.99","","2548","3/20/2024 12:02","6.486"
"2549","3/20/2024 9:59","50.992","","2549","3/20/2024 12:02","6.487"
"2550","3/20/2024 9:59","50.992","","2550","3/20/2024 12:02","6.485"
"2551","3/20/2024 9:59","50.996","","2551","3/20/2024 12:02","6.486"
"2552","3/20/2024 9:59","50.994","","2552","3/20/2024 12:02","6.488"
"2553","3/20/2024 9:59","50.996","","2553","3/20/2024 12:02","6.487"
"2554","3/20/2024 9:59","50.995","","2554","3/20/2024 12:02","6.483"
"2555","3/20/2024 9:59","50.997","","2555","3/20/2024 12:02","6.482"
"2556","3/20/2024 9:59","50.996","","2556","3/20/2024 12:02","6.484"
"2557","3/20/2024 9:59","50.996","","2557","3/20/2024 12:02","6.486"
"2558","3/20/2024 9:59","50.997","","2558","3/20/2024 12:02","6.486"
"2559","3/20/2024 9:59","50.994","","2559","3/20/2024 12:02","6.485"
"2560","3/20/2024 9:59","50.997","","2560","3/20/2024 12:02","6.486"
"2561","3/20/2024 9:59","50.994","","2561","3/20/2024 12:02","6.484"
"2562","3/20/2024 9:59","50.999","","2562","3/20/2024 12:02","6.488"
"2563","3/20/2024 9:59","50.997","","2563","3/20/2024 12:02","6.488"
"2564","3/20/2024 9:59","50.996","","2564","3/20/2024 12:02","6.488"
"2565","3/20/2024 9:59","50.997","","2565","3/20/2024 12:02","6.484"
"2566","3/20/2024 9:59","50.997","","2566","3/20/2024 12:02","6.487"
"2567","3/20/2024 9:59","50.995","","2567","3/20/2024 12:02","6.49"
"2568","3/20/2024 9:59","50.997","","2568","3/20/2024 12:02","6.491"
"2569","3/20/2024 9:59","50.996","","2569","3/20/2024 12:02","6.492"
"2570","3/20/2024 9:59","50.994","","2570","3/20/2024 12:02","6.489"
"2571","3/20/2024 9:59","50.997","","2571","3/20/2024 12:02","6.491"
"2572","3/20/2024 9:59","50.998","","2572","3/20/2024 12:02","6.489"
"2573","3/20/2024 9:59","50.996","","2573","3/20/2024 12:02","6.489"
"2574","3/20/2024 9:59","50.996","","2574","3/20/2024 12:02","6.488"
"2575","3/20/2024 9:59","50.994","","2575","3/20/2024 12:02","6.489"
"2576","3/20/2024 9:59","50.996","","2576","3/20/2024 12:02","6.487"
"2577","3/20/2024 9:59","50.996","","2577","3/20/2024 12:02","6.488"
"2578","3/20/2024 9:59","50.997","","2578","3/20/2024 12:02","6.488"
"2579","3/20/2024 9:59","50.999","","2579","3/20/2024 12:02","6.488"
"2580","3/20/2024 9:59","50.997","","2580","3/20/2024 12:02","6.49"
"2581","3/20/2024 9:59","50.998","","2581","3/20/2024 12:02","5.632"
"2582","3/20/2024 9:59","50.997","","2582","3/20/2024 12:02","6.49"
"2583","3/20/2024 9:59","50.997","","2583","3/20/2024 12:02","6.493"
"2584","3/20/2024 10:00","50.997","","2584","3/20/2024 12:02","6.491"
"2585","3/20/2024 10:00","51","","2585","3/20/2024 12:02","6.49"
"2586","3/20/2024 10:00","51.001","","2586","3/20/2024 12:02","6.492"
"2587","3/20/2024 10:00","51.005","","2587","3/20/2024 12:02","6.489"
"2588","3/20/2024 10:00","51.002","","2588","3/20/2024 12:02","6.489"
"2589","3/20/2024 10:00","51","","2589","3/20/2024 12:02","6.488"
"2590","3/20/2024 10:00","50.999","","2590","3/20/2024 12:02","6.488"
"2591","3/20/2024 10:00","50.997","","2591","3/20/2024 12:02","6.489"
"2592","3/20/2024 10:00","50.999","","2592","3/20/2024 12:02","6.489"
"2593","3/20/2024 10:00","51.003","","2593","3/20/2024 12:02","6.488"
"2594","3/20/2024 10:00","51.003","","2594","3/20/2024 12:02","6.488"
"2595","3/20/2024 10:00","51.004","","2595","3/20/2024 12:02","6.485"
"2596","3/20/2024 10:00","51.005","","2596","3/20/2024 12:02","6.489"
"2597","3/20/2024 10:00","51.005","","2597","3/20/2024 12:02","6.489"
"2598","3/20/2024 10:00","51.001","","2598","3/20/2024 12:02","6.487"
"2599","3/20/2024 10:00","50.999","","2599","3/20/2024 12:02","6.49"
"2600","3/20/2024 10:00","51.001","","2600","3/20/2024 12:02","6.49"
"2601","3/20/2024 10:00","51.002","","2601","3/20/2024 12:02","6.49"
"2602","3/20/2024 10:00","51.003","","2602","3/20/2024 12:02","6.489"
"2603","3/20/2024 10:00","51","","2603","3/20/2024 12:02","6.489"
"2604","3/20/2024 10:00","50.999","","2604","3/20/2024 12:02","6.487"
"2605","3/20/2024 10:00","50.999","","2605","3/20/2024 12:02","6.489"
"2606","3/20/2024 10:00","51","","2606","3/20/2024 12:02","6.491"
"2607","3/20/2024 10:00","50.998","","2607","3/20/2024 12:03","6.491"
"2608","3/20/2024 10:00","50.997","","2608","3/20/2024 12:03","6.488"
"2609","3/20/2024 10:00","50.994","","2609","3/20/2024 12:03","6.486"
"2610","3/20/2024 10:00","50.994","","2610","3/20/2024 12:03","6.488"
"2611","3/20/2024 10:00","50.998","","2611","3/20/2024 12:03","6.487"
"2612","3/20/2024 10:00","50.996","","2612","3/20/2024 12:03","6.486"
"2613","3/20/2024 10:00","50.997","","2613","3/20/2024 12:03","6.488"
"2614","3/20/2024 10:00","50.998","","2614","3/20/2024 12:03","6.49"
"2615","3/20/2024 10:00","50.998","","2615","3/20/2024 12:03","6.49"
"2616","3/20/2024 10:00","50.996","","2616","3/20/2024 12:03","6.487"
"2617","3/20/2024 10:00","50.997","","2617","3/20/2024 12:03","6.491"
"2618","3/20/2024 10:00","50.997","","2618","3/20/2024 12:03","6.49"
"2619","3/20/2024 10:00","50.992","","2619","3/20/2024 12:03","6.486"
"2620","3/20/2024 10:00","50.993","","2620","3/20/2024 12:03","6.489"
"2621","3/20/2024 10:00","50.995","","2621","3/20/2024 12:03","6.488"
"2622","3/20/2024 10:00","50.999","","2622","3/20/2024 12:03","6.487"
"2623","3/20/2024 10:00","51.002","","2623","3/20/2024 12:03","6.488"
"2624","3/20/2024 10:00","51.003","","2624","3/20/2024 12:03","6.485"
"2625","3/20/2024 10:00","51.002","","2625","3/20/2024 12:03","6.487"
"2626","3/20/2024 10:00","51.001","","2626","3/20/2024 12:03","6.489"
"2627","3/20/2024 10:00","51.002","","2627","3/20/2024 12:03","6.489"
"2628","3/20/2024 10:00","51.003","","2628","3/20/2024 12:03","6.489"
"2629","3/20/2024 10:00","50.999","","2629","3/20/2024 12:03","6.488"
"2630","3/20/2024 10:00","51.003","","2630","3/20/2024 12:03","6.487"
"2631","3/20/2024 10:00","51","","2631","3/20/2024 12:03","6.488"
"2632","3/20/2024 10:00","51.001","","2632","3/20/2024 12:03","6.487"
"2633","3/20/2024 10:00","51.001","","2633","3/20/2024 12:03","6.487"
"2634","3/20/2024 10:00","51.002","","2634","3/20/2024 12:03","6.49"
"2635","3/20/2024 10:00","51.001","","2635","3/20/2024 12:03","6.491"
"2636","3/20/2024 10:00","51","","2636","3/20/2024 12:03","6.489"
"2637","3/20/2024 10:00","51.003","","2637","3/20/2024 12:03","6.488"
"2638","3/20/2024 10:00","51.003","","2638","3/20/2024 12:03","6.489"
"2639","3/20/2024 10:00","51.002","","2639","3/20/2024 12:03","6.489"
"2640","3/20/2024 10:00","51.002","","2640","3/20/2024 12:03","6.489"
"2641","3/20/2024 10:00","51.002","","2641","3/20/2024 12:03","6.486"
"2642","3/20/2024 10:00","51.003","","2642","3/20/2024 12:03","6.487"
"2643","3/20/2024 10:01","51.005","","2643","3/20/2024 12:03","6.488"
"2644","3/20/2024 10:01","51.007","","2644","3/20/2024 12:03","6.489"
"2645","3/20/2024 10:01","51.005","","2645","3/20/2024 12:03","6.488"
"2646","3/20/2024 10:01","51.006","","2646","3/20/2024 12:03","6.487"
"2647","3/20/2024 10:01","51.004","","2647","3/20/2024 12:03","6.488"
"2648","3/20/2024 10:01","51","","2648","3/20/2024 12:03","6.493"
"2649","3/20/2024 10:01","51","","2649","3/20/2024 12:03","6.49"
"2650","3/20/2024 10:01","51.003","","2650","3/20/2024 12:03","6.488"
"2651","3/20/2024 10:01","51.004","","2651","3/20/2024 12:03","6.486"
"2652","3/20/2024 10:01","51.007","","2652","3/20/2024 12:03","6.488"
"2653","3/20/2024 10:01","51.005","","2653","3/20/2024 12:03","6.489"
"2654","3/20/2024 10:01","51.003","","2654","3/20/2024 12:03","6.491"
"2655","3/20/2024 10:01","51.003","","2655","3/20/2024 12:03","6.49"
"2656","3/20/2024 10:01","51.003","","2656","3/20/2024 12:03","6.489"
"2657","3/20/2024 10:01","51.002","","2657","3/20/2024 12:03","6.492"
"2658","3/20/2024 10:01","51.004","","2658","3/20/2024 12:03","6.492"
"2659","3/20/2024 10:01","51.005","","2659","3/20/2024 12:03","6.494"
"2660","3/20/2024 10:01","51.006","","2660","3/20/2024 12:03","6.492"
"2661","3/20/2024 10:01","51.008","","2661","3/20/2024 12:03","6.493"
"2662","3/20/2024 10:01","51.008","","2662","3/20/2024 12:03","6.491"
"2663","3/20/2024 10:01","51.005","","2663","3/20/2024 12:03","6.494"
"2664","3/20/2024 10:01","51.005","","2664","3/20/2024 12:03","6.492"
"2665","3/20/2024 10:01","51.005","","2665","3/20/2024 12:03","6.489"
"2666","3/20/2024 10:01","51.006","","2666","3/20/2024 12:04","6.487"
"2667","3/20/2024 10:01","51.003","","2667","3/20/2024 12:04","6.487"
"2668","3/20/2024 10:01","51.004","","2668","3/20/2024 12:04","6.489"
"2669","3/20/2024 10:01","51.003","","2669","3/20/2024 12:04","6.489"
"2670","3/20/2024 10:01","51.002","","2670","3/20/2024 12:04","6.488"
"2671","3/20/2024 10:01","51.002","","2671","3/20/2024 12:04","6.491"
"2672","3/20/2024 10:01","51.007","","2672","3/20/2024 12:04","6.491"
"2673","3/20/2024 10:01","51.002","","2673","3/20/2024 12:04","6.493"
"2674","3/20/2024 10:01","51.003","","2674","3/20/2024 12:04","6.489"
"2675","3/20/2024 10:01","51.006","","2675","3/20/2024 12:04","6.49"
"2676","3/20/2024 10:01","51.007","","2676","3/20/2024 12:04","6.491"
"2677","3/20/2024 10:01","51.005","","2677","3/20/2024 12:04","6.492"
"2678","3/20/2024 10:01","51.005","","2678","3/20/2024 12:04","6.491"
"2679","3/20/2024 10:01","51.008","","2679","3/20/2024 12:04","6.489"
"2680","3/20/2024 10:01","51.009","","2680","3/20/2024 12:04","6.489"
"2681","3/20/2024 10:01","51.01","","2681","3/20/2024 12:04","6.491"
"2682","3/20/2024 10:01","51.006","","2682","3/20/2024 12:04","6.488"
"2683","3/20/2024 10:01","51.006","","2683","3/20/2024 12:04","6.487"
"2684","3/20/2024 10:01","51.004","","2684","3/20/2024 12:04","6.488"
"2685","3/20/2024 10:01","51.006","","2685","3/20/2024 12:04","6.489"
"2686","3/20/2024 10:01","51.009","","2686","3/20/2024 12:04","6.493"
"2687","3/20/2024 10:01","51.009","","2687","3/20/2024 12:04","6.49"
"2688","3/20/2024 10:01","51.007","","2688","3/20/2024 12:04","6.49"
"2689","3/20/2024 10:01","51.008","","2689","3/20/2024 12:04","6.491"
"2690","3/20/2024 10:01","51.009","","2690","3/20/2024 12:04","6.49"
"2691","3/20/2024 10:01","51.008","","2691","3/20/2024 12:04","6.49"
"2692","3/20/2024 10:01","51.008","","2692","3/20/2024 12:04","6.486"
"2693","3/20/2024 10:01","51.008","","2693","3/20/2024 12:04","6.489"
"2694","3/20/2024 10:01","51.008","","2694","3/20/2024 12:04","6.491"
"2695","3/20/2024 10:01","51.005","","2695","3/20/2024 12:04","6.487"
"2696","3/20/2024 10:01","51.006","","2696","3/20/2024 12:04","6.489"
"2697","3/20/2024 10:01","51.007","","2697","3/20/2024 12:04","6.49"
"2698","3/20/2024 10:01","51.003","","2698","3/20/2024 12:04","6.489"
"2699","3/20/2024 10:01","51.006","","2699","3/20/2024 12:04","6.488"
"2700","3/20/2024 10:01","51.008","","2700","3/20/2024 12:04","6.489"
"2701","3/20/2024 10:01","51.008","","2701","3/20/2024 12:04","6.49"
"2702","3/20/2024 10:01","51.005","","2702","3/20/2024 12:04","6.49"
"2703","3/20/2024 10:02","51.007","","2703","3/20/2024 12:04","6.489"
"2704","3/20/2024 10:02","51.006","","2704","3/20/2024 12:04","6.49"
"2705","3/20/2024 10:02","51.008","","2705","3/20/2024 12:04","6.486"
"2706","3/20/2024 10:02","51.005","","2706","3/20/2024 12:04","6.489"
"2707","3/20/2024 10:02","51.006","","2707","3/20/2024 12:04","6.487"
"2708","3/20/2024 10:02","51.008","","2708","3/20/2024 12:04","6.487"
"2709","3/20/2024 10:02","51.007","","2709","3/20/2024 12:04","6.486"
"2710","3/20/2024 10:02","51.005","","2710","3/20/2024 12:04","6.486"
"2711","3/20/2024 10:02","51.007","","2711","3/20/2024 12:04","6.486"
"2712","3/20/2024 10:02","51.008","","2712","3/20/2024 12:04","6.486"
"2713","3/20/2024 10:02","51.007","","2713","3/20/2024 12:04","6.488"
"2714","3/20/2024 10:02","51.006","","2714","3/20/2024 12:04","6.487"
"2715","3/20/2024 10:02","51.004","","2715","3/20/2024 12:04","6.486"
"2716","3/20/2024 10:02","51.003","","2716","3/20/2024 12:04","6.485"
"2717","3/20/2024 10:02","51.006","","2717","3/20/2024 12:04","6.485"
"2718","3/20/2024 10:02","51.006","","2718","3/20/2024 12:04","6.485"
"2719","3/20/2024 10:02","51.006","","2719","3/20/2024 12:04","6.485"
"2720","3/20/2024 10:02","51.009","","2720","3/20/2024 12:04","6.485"
"2721","3/20/2024 10:02","51.009","","2721","3/20/2024 12:04","6.485"
"2722","3/20/2024 10:02","51.007","","2722","3/20/2024 12:04","6.486"
"2723","3/20/2024 10:02","51.005","","2723","3/20/2024 12:04","6.487"
"2724","3/20/2024 10:02","51.004","","2724","3/20/2024 12:04","6.487"
"2725","3/20/2024 10:02","51.006","","2725","3/20/2024 12:04","6.484"
"2726","3/20/2024 10:02","51.004","","2726","3/20/2024 12:05","6.485"
"2727","3/20/2024 10:02","51.002","","2727","3/20/2024 12:05","6.487"
"2728","3/20/2024 10:02","51.004","","2728","3/20/2024 12:05","6.486"
